"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"15.04.2022","2.490,09","2.487,27","2.491,66","2.485,10","","0,19%"
"14.04.2022","2.485,45","2.486,08","2.492,18","2.467,53","","0,02%"
"13.04.2022","2.485,00","2.486,49","2.508,72","2.479,69","","-0,03%"
"12.04.2022","2.485,73","2.468,18","2.495,47","2.465,39","","0,78%"
"11.04.2022","2.466,52","2.447,39","2.482,54","2.443,91","","0,81%"
"08.04.2022","2.446,78","2.432,04","2.457,00","2.425,58","","0,64%"
"07.04.2022","2.431,28","2.414,59","2.440,57","2.411,57","","0,73%"
"06.04.2022","2.413,58","2.402,22","2.416,75","2.393,49","","0,54%"
"05.04.2022","2.400,73","2.412,52","2.416,48","2.389,82","","-0,49%"
"04.04.2022","2.412,62","2.410,48","2.418,83","2.396,36","","0,15%"
"01.04.2022","2.408,92","2.421,61","2.426,56","2.401,36","","-0,45%"
"31.03.2022","2.419,92","2.412,49","2.433,00","2.402,25","","0,33%"
"30.03.2022","2.411,95","2.399,99","2.423,01","2.392,19","","0,54%"
"29.03.2022","2.399,00","2.407,18","2.415,90","2.363,84","","-0,27%"
"28.03.2022","2.405,44","2.443,99","2.447,14","2.402,39","","-1,50%"
"25.03.2022","2.442,15","2.452,75","2.462,11","2.433,10","","-0,38%"
"24.03.2022","2.451,44","2.441,99","2.466,29","2.436,35","","0,43%"
"23.03.2022","2.440,97","2.415,48","2.449,10","2.409,88","","1,09%"
"22.03.2022","2.414,74","2.438,06","2.443,46","2.405,58","","-0,92%"
"21.03.2022","2.437,17","2.421,80","2.444,50","2.416,77","","0,69%"
"18.03.2022","2.420,58","2.453,42","2.456,65","2.415,16","","-1,29%"
"17.03.2022","2.452,14","2.442,78","2.470,70","2.439,33","","0,44%"
"16.03.2022","2.441,38","2.448,23","2.458,57","2.416,78","","-0,23%"
"15.03.2022","2.447,04","2.501,25","2.506,98","2.442,66","","-2,11%"
"14.03.2022","2.499,89","2.530,54","2.535,68","2.488,68","","-1,18%"
"11.03.2022","2.529,85","2.548,58","2.553,64","2.491,39","","-0,72%"
"10.03.2022","2.548,28","2.551,63","2.575,75","2.525,87","","-0,04%"
"09.03.2022","2.549,26","2.640,83","2.652,68","2.536,07","","-3,43%"
"08.03.2022","2.639,94","2.561,66","2.669,77","2.536,57","","3,11%"
"07.03.2022","2.560,25","2.506,81","2.562,15","2.494,98","","2,17%"
"04.03.2022","2.505,84","2.455,00","2.510,07","2.447,33","","2,10%"
"03.03.2022","2.454,33","2.435,95","2.462,57","2.427,05","","0,81%"
"02.03.2022","2.434,67","2.479,04","2.480,31","2.422,59","","-1,73%"
"01.03.2022","2.477,47","2.419,72","2.483,91","2.409,39","","2,43%"
"28.02.2022","2.418,76","2.409,73","2.461,21","2.394,06","","0,86%"
"25.02.2022","2.398,15","2.439,94","2.461,11","2.395,70","","-1,63%"
"24.02.2022","2.437,86","2.430,28","2.533,61","2.408,36","","0,34%"
"23.02.2022","2.429,71","2.424,28","2.435,42","2.401,09","","0,26%"
"22.02.2022","2.423,42","2.430,53","2.442,72","2.407,80","","-0,29%"
"21.02.2022","2.430,38","2.420,62","2.434,14","2.401,26","","0,45%"
"18.02.2022","2.419,59","2.411,61","2.422,33","2.395,13","","0,37%"
"17.02.2022","2.410,78","2.372,33","2.413,92","2.370,03","","1,71%"
"16.02.2022","2.370,32","2.357,97","2.376,41","2.345,45","","0,59%"
"15.02.2022","2.356,33","2.382,29","2.396,93","2.346,65","","-1,05%"
"14.02.2022","2.381,40","2.371,19","2.389,77","2.356,29","","0,53%"
"11.02.2022","2.368,84","2.323,48","2.378,15","2.318,84","","1,99%"
"10.02.2022","2.322,61","2.322,84","2.331,82","2.314,73","","0,03%"
"09.02.2022","2.322,02","2.321,14","2.327,50","2.316,06","","0,07%"
"08.02.2022","2.320,38","2.306,33","2.324,91","2.303,50","","0,64%"
"07.02.2022","2.305,51","2.307,30","2.313,96","2.300,17","","-0,07%"
"04.02.2022","2.307,09","2.288,03","2.312,10","2.286,96","","0,87%"
"03.02.2022","2.287,12","2.289,08","2.295,35","2.269,14","","-0,05%"
"02.02.2022","2.288,15","2.285,31","2.299,89","2.275,25","","0,17%"
"01.02.2022","2.284,36","2.284,55","2.297,63","2.281,13","","0,07%"
"31.01.2022","2.282,79","2.286,47","2.296,17","2.272,71","","-0,12%"
"28.01.2022","2.285,54","2.290,25","2.292,46","2.272,66","","-0,16%"
"27.01.2022","2.289,11","2.305,18","2.310,08","2.275,98","","-0,65%"
"26.01.2022","2.304,17","2.334,30","2.336,05","2.297,41","","-1,23%"
"25.01.2022","2.332,77","2.329,00","2.345,38","2.317,91","","0,20%"
"24.01.2022","2.328,08","2.307,41","2.335,64","2.302,92","","0,94%"
"21.01.2022","2.306,40","2.300,00","2.311,16","2.289,91","","0,32%"
"20.01.2022","2.299,11","2.302,89","2.306,63","2.291,92","","-0,12%"
"19.01.2022","2.301,88","2.269,72","2.304,47","2.262,00","","1,46%"
"18.01.2022","2.268,79","2.277,34","2.281,17","2.260,42","","-0,37%"
"17.01.2022","2.277,19","2.282,11","2.284,91","2.273,02","","-0,17%"
"14.01.2022","2.281,16","2.282,14","2.289,46","2.270,55","","-0,01%"
"13.01.2022","2.281,35","2.284,52","2.285,85","2.263,25","","-0,10%"
"12.01.2022","2.283,66","2.290,48","2.291,94","2.275,58","","-0,25%"
"11.01.2022","2.289,42","2.284,54","2.293,56","2.277,71","","0,26%"
"10.01.2022","2.283,51","2.271,96","2.286,67","2.264,60","","0,58%"
"07.01.2022","2.270,40","2.280,58","2.282,42","2.264,79","","-0,37%"
"06.01.2022","2.278,92","2.309,18","2.312,77","2.272,99","","-1,26%"
"05.01.2022","2.307,95","2.306,00","2.325,13","2.301,82","","0,15%"
"04.01.2022","2.304,60","2.295,32","2.309,03","2.294,34","","0,46%"
"03.01.2022","2.294,00","2.310,48","2.318,16","2.293,38","","-0,69%"
"31.12.2021","2.309,99","2.312,58","2.323,11","2.298,55","","-0,07%"
"30.12.2021","2.311,63","2.307,95","2.320,82","2.297,49","","0,21%"
"29.12.2021","2.306,81","2.315,68","2.318,34","2.292,26","","-0,38%"
"28.12.2021","2.315,54","2.317,24","2.328,09","2.311,65","","-0,03%"
"27.12.2021","2.316,12","2.316,93","2.322,69","2.311,71","","0,00%"
"24.12.2021","2.316,20","2.316,86","2.343,50","2.305,03","","0,00%"
"23.12.2021","2.316,24","2.314,89","2.324,13","2.306,86","","0,11%"
"22.12.2021","2.313,65","2.310,14","2.320,17","2.304,46","","0,23%"
"21.12.2021","2.308,30","2.317,19","2.328,08","2.307,27","","-0,36%"
"20.12.2021","2.316,56","2.318,41","2.331,85","2.312,99","","-0,04%"
"17.12.2021","2.317,57","2.298,50","2.326,98","2.296,42","","0,88%"
"16.12.2021","2.297,31","2.280,65","2.302,44","2.275,83","","0,83%"
"15.12.2021","2.278,48","2.277,53","2.286,60","2.264,80","","0,10%"
"14.12.2021","2.276,26","2.287,86","2.294,11","2.266,27","","-0,48%"
"13.12.2021","2.287,22","2.268,82","2.293,37","2.266,32","","0,88%"
"10.12.2021","2.267,35","2.256,84","2.272,35","2.248,97","","0,51%"
"09.12.2021","2.255,91","2.256,69","2.265,97","2.249,76","","0,03%"
"08.12.2021","2.255,15","2.255,26","2.267,48","2.244,50","","0,03%"
"07.12.2021","2.254,40","2.268,25","2.274,97","2.246,73","","-0,60%"
"06.12.2021","2.267,93","2.288,60","2.293,00","2.267,16","","-0,99%"
"03.12.2021","2.290,67","2.265,26","2.293,97","2.254,74","","1,14%"
"02.12.2021","2.264,92","2.283,79","2.285,54","2.257,72","","-0,80%"
"01.12.2021","2.283,30","2.267,88","2.286,37","2.262,57","","0,76%"
"30.11.2021","2.266,18","2.273,78","2.310,03","2.262,11","","-0,29%"
"29.11.2021","2.272,71","2.292,58","2.295,32","2.271,69","","-0,80%"
"26.11.2021","2.291,01","2.262,71","2.317,47","2.261,81","","1,32%"
"25.11.2021","2.261,13","2.265,97","2.273,54","2.260,64","","-0,17%"
"24.11.2021","2.265,05","2.266,25","2.279,13","2.256,54","","0,00%"
"23.11.2021","2.265,07","2.292,39","2.301,50","2.264,30","","-1,13%"
"22.11.2021","2.290,96","2.331,44","2.338,61","2.287,34","","-1,75%"
"19.11.2021","2.331,79","2.342,71","2.360,38","2.329,82","","-0,41%"
"18.11.2021","2.341,33","2.355,03","2.360,41","2.339,17","","-0,51%"
"17.11.2021","2.353,34","2.324,17","2.356,55","2.322,45","","1,28%"
"16.11.2021","2.323,71","2.330,89","2.353,00","2.321,53","","-0,28%"
"15.11.2021","2.330,34","2.340,13","2.344,53","2.324,88","","-0,32%"
"12.11.2021","2.337,88","2.342,55","2.346,60","2.322,85","","-0,15%"
"11.11.2021","2.341,45","2.310,07","2.347,39","2.302,61","","1,41%"
"10.11.2021","2.308,83","2.278,36","2.316,19","2.260,78","","1,38%"
"09.11.2021","2.277,39","2.269,57","2.280,95","2.260,58","","0,39%"
"08.11.2021","2.268,60","2.265,26","2.275,70","2.256,68","","0,21%"
"05.11.2021","2.263,75","2.230,76","2.265,80","2.223,98","","1,51%"
"04.11.2021","2.230,13","2.192,69","2.239,52","2.191,47","","1,76%"
"03.11.2021","2.191,48","2.217,70","2.220,03","2.184,71","","-1,19%"
"02.11.2021","2.217,85","2.218,25","2.228,11","2.213,95","","0,02%"
"01.11.2021","2.217,41","2.210,33","2.223,43","2.202,09","","0,41%"
"29.10.2021","2.208,36","2.220,43","2.224,80","2.192,81","","-0,49%"
"28.10.2021","2.219,33","2.220,04","2.237,82","2.212,26","","0,01%"
"27.10.2021","2.219,17","2.221,11","2.235,15","2.196,75","","-0,06%"
"26.10.2021","2.220,52","2.237,93","2.239,92","2.202,26","","-0,76%"
"25.10.2021","2.237,48","2.217,68","2.241,74","2.214,36","","0,93%"
"22.10.2021","2.216,77","2.204,07","2.241,10","2.202,71","","0,60%"
"21.10.2021","2.203,62","2.195,96","2.209,06","2.190,59","","0,40%"
"20.10.2021","2.194,74","2.187,14","2.210,00","2.182,91","","0,39%"
"19.10.2021","2.186,31","2.184,34","2.206,82","2.180,96","","0,15%"
"18.10.2021","2.183,01","2.186,60","2.194,61","2.180,77","","-0,12%"
"15.10.2021","2.185,56","2.221,25","2.223,75","2.183,32","","-1,56%"
"14.10.2021","2.220,17","2.231,06","2.232,76","2.217,34","","-0,45%"
"13.10.2021","2.230,29","2.194,25","2.234,78","2.190,72","","1,70%"
"12.10.2021","2.193,08","2.189,51","2.206,98","2.185,70","","0,21%"
"11.10.2021","2.188,58","2.191,99","2.194,98","2.181,02","","-0,06%"
"08.10.2021","2.189,79","2.202,83","2.226,81","2.188,64","","-0,54%"
"07.10.2021","2.201,76","2.219,14","2.223,85","2.200,22","","-0,74%"
"06.10.2021","2.218,19","2.214,49","2.229,85","2.204,73","","0,21%"
"05.10.2021","2.213,64","2.227,93","2.229,30","2.197,20","","-0,57%"
"04.10.2021","2.226,31","2.227,37","2.233,31","2.198,05","","0,00%"
"01.10.2021","2.226,34","2.228,33","2.238,63","2.216,09","","-0,01%"
"30.09.2021","2.226,62","2.202,32","2.234,82","2.193,46","","1,14%"
"29.09.2021","2.201,58","2.199,93","2.214,91","2.196,51","","0,12%"
"28.09.2021","2.198,92","2.210,11","2.214,13","2.186,91","","-0,47%"
"27.09.2021","2.209,21","2.215,06","2.224,49","2.207,73","","-0,21%"
"24.09.2021","2.213,83","2.205,20","2.230,35","2.204,19","","0,39%"
"23.09.2021","2.205,12","2.258,27","2.261,02","2.200,07","","-2,31%"
"22.09.2021","2.257,21","2.275,42","2.279,20","2.252,35","","-0,70%"
"21.09.2021","2.273,11","2.263,25","2.284,72","2.241,66","","0,52%"
"20.09.2021","2.261,31","2.239,83","2.268,69","2.228,07","","1,01%"
"17.09.2021","2.238,76","2.223,25","2.241,88","2.215,60","","0,74%"
"16.09.2021","2.222,33","2.266,70","2.270,95","2.209,90","","-1,88%"
"15.09.2021","2.264,96","2.290,82","2.293,44","2.262,78","","-1,10%"
"14.09.2021","2.290,15","2.269,14","2.293,25","2.253,36","","0,95%"
"13.09.2021","2.268,56","2.267,84","2.278,31","2.260,41","","0,03%"
"10.09.2021","2.267,94","2.272,61","2.281,52","2.253,38","","-0,16%"
"09.09.2021","2.271,55","2.270,61","2.286,77","2.257,09","","0,10%"
"08.09.2021","2.269,29","2.269,67","2.286,39","2.259,24","","0,06%"
"07.09.2021","2.267,92","2.285,66","2.288,91","2.263,31","","-0,77%"
"06.09.2021","2.285,49","2.288,65","2.293,27","2.281,12","","-0,14%"
"03.09.2021","2.288,68","2.271,33","2.294,48","2.269,26","","0,81%"
"02.09.2021","2.270,21","2.288,97","2.294,00","2.268,48","","-0,78%"
"01.09.2021","2.288,15","2.288,67","2.293,65","2.276,61","","0,07%"
"31.08.2021","2.286,44","2.281,53","2.293,78","2.272,21","","0,28%"
"30.08.2021","2.280,14","2.293,79","2.301,61","2.277,52","","-0,60%"
"27.08.2021","2.293,88","2.274,13","2.295,56","2.266,59","","0,94%"
"26.08.2021","2.272,56","2.254,84","2.274,92","2.245,84","","0,85%"
"25.08.2021","2.253,42","2.269,43","2.272,68","2.250,08","","-0,70%"
"24.08.2021","2.269,28","2.283,09","2.286,26","2.268,43","","-0,58%"
"23.08.2021","2.282,41","2.283,74","2.299,66","2.271,84","","-0,03%"
"20.08.2021","2.283,02","2.283,01","2.310,65","2.280,26","","0,02%"
"19.08.2021","2.282,51","2.262,47","2.285,78","2.252,65","","0,91%"
"18.08.2021","2.261,96","2.255,94","2.264,06","2.245,23","","0,32%"
"17.08.2021","2.254,82","2.247,11","2.267,00","2.245,11","","0,37%"
"16.08.2021","2.246,47","2.227,78","2.250,79","2.221,17","","0,93%"
"13.08.2021","2.225,80","2.195,49","2.228,32","2.192,90","","1,43%"
"12.08.2021","2.194,49","2.190,70","2.201,16","2.180,45","","0,23%"
"11.08.2021","2.189,43","2.165,52","2.194,05","2.159,26","","1,17%"
"10.08.2021","2.164,02","2.174,73","2.186,24","2.153,50","","-0,47%"
"09.08.2021","2.174,16","2.213,12","2.216,87","2.118,51","","-1,77%"
"06.08.2021","2.213,33","2.257,05","2.258,02","2.208,59","","-1,88%"
"05.08.2021","2.255,75","2.273,67","2.274,61","2.246,94","","-0,69%"
"04.08.2021","2.271,43","2.269,81","2.298,43","2.266,04","","0,10%"
"03.08.2021","2.269,06","2.269,16","2.282,03","2.260,27","","0,04%"
"02.08.2021","2.268,12","2.263,80","2.275,59","2.249,93","","0,29%"
"30.07.2021","2.261,55","2.275,41","2.283,01","2.258,77","","-0,56%"
"29.07.2021","2.274,25","2.264,23","2.281,18","2.261,61","","0,49%"
"28.07.2021","2.263,24","2.267,05","2.274,70","2.255,08","","-0,13%"
"27.07.2021","2.266,27","2.255,85","2.270,94","2.250,35","","0,58%"
"26.07.2021","2.253,17","2.264,37","2.278,47","2.251,89","","-0,40%"
"23.07.2021","2.262,29","2.270,73","2.276,36","2.251,68","","-0,31%"
"22.07.2021","2.269,42","2.265,25","2.275,25","2.250,96","","0,30%"
"21.07.2021","2.262,55","2.295,57","2.309,12","2.258,93","","-1,38%"
"20.07.2021","2.294,14","2.312,33","2.331,23","2.291,00","","-0,70%"
"19.07.2021","2.310,31","2.284,79","2.317,85","2.280,83","","1,16%"
"16.07.2021","2.283,73","2.304,06","2.307,83","2.277,85","","-0,82%"
"15.07.2021","2.302,69","2.285,65","2.308,33","2.280,59","","0,80%"
"14.07.2021","2.284,34","2.262,57","2.288,00","2.258,54","","1,04%"
"13.07.2021","2.260,83","2.250,12","2.274,01","2.247,64","","0,57%"
"12.07.2021","2.248,02","2.250,74","2.258,42","2.236,42","","-0,08%"
"09.07.2021","2.249,73","2.259,75","2.268,54","2.244,83","","-0,39%"
"08.07.2021","2.258,59","2.251,08","2.287,11","2.246,88","","0,39%"
"07.07.2021","2.249,90","2.240,17","2.260,75","2.235,28","","0,51%"
"06.07.2021","2.238,39","2.211,53","2.259,73","2.209,00","","1,26%"
"05.07.2021","2.210,49","2.202,15","2.217,77","2.200,09","","0,44%"
"02.07.2021","2.200,90","2.209,67","2.223,84","2.198,16","","-0,35%"
"01.07.2021","2.208,62","2.194,35","2.211,10","2.189,98","","0,70%"
"30.06.2021","2.193,35","2.184,15","2.201,98","2.172,22","","0,47%"
"29.06.2021","2.183,08","2.194,00","2.197,49","2.165,68","","-0,45%"
"28.06.2021","2.193,03","2.190,07","2.200,41","2.179,08","","0,18%"
"25.06.2021","2.189,18","2.188,29","2.200,40","2.183,24","","0,10%"
"24.06.2021","2.187,02","2.189,43","2.199,72","2.181,37","","-0,05%"
"23.06.2021","2.188,10","2.189,18","2.203,50","2.182,00","","-0,01%"
"22.06.2021","2.188,28","2.204,43","2.215,27","2.184,62","","-0,68%"
"21.06.2021","2.203,26","2.199,25","2.225,66","2.194,22","","0,26%"
"18.06.2021","2.197,54","2.191,85","2.222,36","2.189,56","","0,31%"
"17.06.2021","2.190,79","2.224,16","2.240,94","2.180,73","","-1,47%"
"16.06.2021","2.223,50","2.264,39","2.268,25","2.214,82","","-1,79%"
"15.06.2021","2.264,12","2.266,18","2.276,43","2.256,88","","-0,06%"
"14.06.2021","2.265,58","2.281,24","2.284,60","2.242,25","","-0,70%"
"11.06.2021","2.281,60","2.295,71","2.300,15","2.276,99","","-0,60%"
"10.06.2021","2.295,48","2.287,50","2.298,52","2.265,48","","0,40%"
"09.06.2021","2.286,37","2.292,51","2.296,29","2.279,92","","-0,24%"
"08.06.2021","2.291,92","2.294,35","2.299,90","2.277,59","","-0,06%"
"07.06.2021","2.293,32","2.283,34","2.295,93","2.274,50","","0,38%"
"04.06.2021","2.284,74","2.264,08","2.292,83","2.249,96","","0,95%"
"03.06.2021","2.263,15","2.296,50","2.299,41","2.257,20","","-1,42%"
"02.06.2021","2.295,66","2.294,07","2.303,34","2.285,77","","0,11%"
"01.06.2021","2.293,17","2.302,03","2.310,18","2.275,27","","-0,35%"
"31.05.2021","2.301,32","2.297,70","2.307,63","2.294,93","","0,20%"
"28.05.2021","2.296,76","2.288,10","2.302,03","2.280,01","","0,40%"
"27.05.2021","2.287,68","2.298,91","2.307,11","2.277,42","","-0,45%"
"26.05.2021","2.297,92","2.292,27","2.316,24","2.287,96","","0,35%"
"25.05.2021","2.289,96","2.264,54","2.293,60","2.255,09","","1,23%"
"24.05.2021","2.262,24","2.269,03","2.278,08","2.262,76","","-0,32%"
"21.05.2021","2.269,45","2.264,45","2.275,21","2.255,23","","0,27%"
"20.05.2021","2.263,40","2.267,20","2.275,39","2.258,85","","-0,17%"
"19.05.2021","2.267,15","2.256,22","2.285,67","2.237,68","","0,55%"
"18.05.2021","2.254,80","2.252,93","2.257,23","2.243,76","","0,13%"
"17.05.2021","2.251,87","2.229,89","2.256,08","2.229,80","","0,97%"
"14.05.2021","2.230,23","2.220,75","2.234,09","2.214,65","","0,45%"
"13.05.2021","2.220,28","2.202,64","2.226,10","2.195,84","","0,83%"
"12.05.2021","2.201,90","2.223,61","2.224,22","2.198,35","","-0,93%"
"11.05.2021","2.222,57","2.220,95","2.230,14","2.201,02","","0,10%"
"10.05.2021","2.220,27","2.225,98","2.233,94","2.217,03","","-0,01%"
"07.05.2021","2.220,47","2.205,41","2.243,36","2.203,13","","0,73%"
"06.05.2021","2.204,36","2.191,98","2.217,31","2.186,68","","0,62%"
"05.05.2021","2.190,79","2.190,06","2.194,03","2.173,05","","0,08%"
"04.05.2021","2.189,14","2.201,20","2.218,24","2.180,97","","-0,52%"
"03.05.2021","2.200,55","2.174,17","2.208,64","2.169,43","","1,25%"
"30.04.2021","2.173,42","2.176,47","2.182,40","2.166,52","","-0,08%"
"29.04.2021","2.175,07","2.194,27","2.201,86","2.162,10","","-0,82%"
"28.04.2021","2.193,11","2.202,02","2.205,03","2.184,21","","-0,37%"
"27.04.2021","2.201,22","2.208,22","2.215,00","2.199,35","","-0,29%"
"26.04.2021","2.207,56","2.219,52","2.221,87","2.199,26","","-0,42%"
"23.04.2021","2.216,80","2.231,47","2.243,64","2.209,65","","-0,57%"
"22.04.2021","2.229,50","2.241,51","2.247,11","2.220,02","","-0,49%"
"21.04.2021","2.240,47","2.243,02","2.272,65","2.231,27","","-0,07%"
"20.04.2021","2.242,01","2.220,33","2.244,86","2.204,48","","1,01%"
"19.04.2021","2.219,67","2.219,79","2.234,97","2.206,45","","-0,05%"
"16.04.2021","2.220,70","2.211,07","2.231,09","2.204,29","","0,45%"
"15.04.2021","2.210,79","2.174,11","2.220,98","2.171,02","","1,72%"
"14.04.2021","2.173,37","2.187,79","2.196,26","2.169,74","","-0,61%"
"13.04.2021","2.186,78","2.177,00","2.197,89","2.167,37","","0,49%"
"12.04.2021","2.176,14","2.186,05","2.188,98","2.169,19","","-0,36%"
"09.04.2021","2.184,09","2.206,81","2.209,06","2.173,76","","-0,94%"
"08.04.2021","2.204,87","2.190,65","2.215,04","2.187,86","","0,68%"
"07.04.2021","2.190,08","2.191,88","2.199,14","2.181,23","","0,01%"
"06.04.2021","2.189,84","2.164,21","2.195,35","2.161,41","","1,25%"
"05.04.2021","2.162,87","2.174,81","2.176,74","2.157,72","","-0,53%"
"02.04.2021","2.174,36","2.170,81","2.175,85","2.165,78","","0,25%"
"01.04.2021","2.169,02","2.145,15","2.175,00","2.141,82","","1,17%"
"31.03.2021","2.143,98","2.128,91","2.156,69","2.117,73","","0,74%"
"30.03.2021","2.128,18","2.155,86","2.159,32","2.119,50","","-1,21%"
"29.03.2021","2.154,17","2.178,53","2.183,25","2.148,38","","-1,08%"
"26.03.2021","2.177,68","2.178,10","2.185,67","2.166,42","","0,01%"
"25.03.2021","2.177,57","2.181,18","2.197,27","2.170,29","","-0,15%"
"24.03.2021","2.180,74","2.173,43","2.185,14","2.169,12","","0,35%"
"23.03.2021","2.173,09","2.176,86","2.192,61","2.161,54","","-0,16%"
"22.03.2021","2.176,55","2.181,92","2.189,11","2.159,21","","-0,17%"
"19.03.2021","2.180,21","2.168,66","2.184,04","2.159,87","","0,59%"
"18.03.2021","2.167,46","2.164,73","2.175,26","2.139,92","","0,19%"
"17.03.2021","2.163,29","2.155,64","2.176,25","2.150,60","","0,43%"
"16.03.2021","2.153,96","2.159,70","2.170,97","2.150,29","","-0,22%"
"15.03.2021","2.158,77","2.153,68","2.166,74","2.148,55","","0,27%"
"12.03.2021","2.153,00","2.158,77","2.165,45","2.130,79","","-0,20%"
"11.03.2021","2.157,24","2.178,98","2.190,78","2.156,73","","-0,94%"
"10.03.2021","2.177,73","2.168,51","2.180,75","2.160,86","","0,47%"
"09.03.2021","2.167,53","2.131,70","2.175,09","2.129,52","","1,74%"
"08.03.2021","2.130,38","2.154,11","2.166,57","2.123,49","","-1,02%"
"05.03.2021","2.152,44","2.149,82","2.161,57","2.140,84","","0,18%"
"04.03.2021","2.148,55","2.165,40","2.178,38","2.145,15","","-0,74%"
"03.03.2021","2.164,47","2.195,92","2.200,54","2.151,63","","-1,39%"
"02.03.2021","2.195,04","2.181,45","2.198,72","2.164,65","","0,66%"
"01.03.2021","2.180,64","2.206,03","2.231,92","2.175,59","","-1,25%"
"26.02.2021","2.208,29","2.231,07","2.238,74","2.180,39","","-0,97%"
"25.02.2021","2.229,87","2.258,69","2.260,72","2.213,38","","-1,23%"
"24.02.2021","2.257,61","2.272,46","2.280,45","2.242,89","","-0,63%"
"23.02.2021","2.271,94","2.282,79","2.287,14","2.269,34","","-0,45%"
"22.02.2021","2.282,18","2.250,29","2.285,84","2.244,29","","1,54%"
"19.02.2021","2.247,49","2.251,47","2.260,89","2.231,11","","-0,12%"
"18.02.2021","2.250,28","2.256,07","2.270,90","2.247,57","","-0,21%"
"17.02.2021","2.255,10","2.277,16","2.280,09","2.248,93","","-0,93%"
"16.02.2021","2.276,16","2.299,97","2.308,68","2.269,00","","-0,96%"
"15.02.2021","2.298,24","2.315,19","2.317,49","2.295,27","","-0,71%"
"12.02.2021","2.314,70","2.319,57","2.326,75","2.306,98","","-0,16%"
"11.02.2021","2.318,44","2.340,94","2.342,77","2.312,56","","-0,94%"
"10.02.2021","2.340,39","2.333,71","2.354,95","2.326,48","","0,35%"
"09.02.2021","2.332,15","2.332,17","2.355,05","2.329,22","","0,03%"
"08.02.2021","2.331,39","2.313,32","2.347,26","2.308,32","","0,93%"
"05.02.2021","2.309,99","2.301,33","2.319,73","2.295,54","","0,44%"
"04.02.2021","2.299,89","2.344,21","2.346,48","2.288,52","","-1,86%"
"03.02.2021","2.343,37","2.348,95","2.356,54","2.340,14","","-0,19%"
"02.02.2021","2.347,80","2.391,22","2.391,90","2.345,07","","-1,77%"
"01.02.2021","2.390,05","2.359,26","2.396,88","2.359,26","","1,33%"
"29.01.2021","2.358,75","2.364,52","2.393,50","2.354,81","","-0,20%"
"28.01.2021","2.363,42","2.359,97","2.388,82","2.349,12","","0,17%"
"27.01.2021","2.359,43","2.348,87","2.365,23","2.341,08","","0,46%"
"26.01.2021","2.348,54","2.364,24","2.374,48","2.347,42","","-0,63%"
"25.01.2021","2.363,48","2.357,72","2.375,83","2.347,40","","0,18%"
"22.01.2021","2.359,22","2.362,74","2.365,72","2.334,59","","-0,08%"
"21.01.2021","2.361,22","2.365,45","2.367,00","2.343,96","","-0,10%"
"20.01.2021","2.363,47","2.344,09","2.367,15","2.329,08","","0,88%"
"19.01.2021","2.342,85","2.344,32","2.351,18","2.332,79","","0,00%"
"18.01.2021","2.342,77","2.326,50","2.353,17","2.311,42","","0,74%"
"15.01.2021","2.325,61","2.332,69","2.357,31","2.322,59","","-0,28%"
"14.01.2021","2.332,17","2.343,26","2.350,36","2.327,33","","-0,41%"
"13.01.2021","2.341,70","2.357,70","2.369,74","2.341,23","","-0,63%"
"12.01.2021","2.356,43","2.356,18","2.376,35","2.341,51","","0,04%"
"11.01.2021","2.355,54","2.346,18","2.371,85","2.314,22","","0,48%"
"08.01.2021","2.344,21","2.428,82","2.432,77","2.328,81","","-3,40%"
"07.01.2021","2.426,79","2.432,37","2.444,90","2.424,46","","-0,15%"
"06.01.2021","2.430,48","2.471,14","2.480,15","2.410,59","","-1,57%"
"05.01.2021","2.469,17","2.482,82","2.493,32","2.467,66","","-0,50%"
"04.01.2021","2.481,60","2.415,97","2.485,97","2.414,64","","2,73%"
"01.01.2021","2.415,71","2.416,74","2.418,82","2.415,14","","-0,02%"
"31.12.2020","2.416,27","2.417,66","2.422,07","2.401,94","","0,00%"
"30.12.2020","2.416,22","2.408,60","2.417,85","2.396,73","","0,38%"
"29.12.2020","2.406,97","2.406,81","2.417,85","2.397,92","","0,11%"
"28.12.2020","2.404,26","2.415,32","2.441,15","2.401,38","","-0,40%"
"25.12.2020","2.414,00","2.416,83","2.416,92","2.412,42","","-0,03%"
"24.12.2020","2.414,75","2.405,95","2.418,72","2.399,90","","0,40%"
"23.12.2020","2.405,13","2.401,39","2.415,02","2.391,82","","0,20%"
"22.12.2020","2.400,30","2.412,69","2.427,00","2.398,82","","-0,48%"
"21.12.2020","2.411,85","2.404,35","2.449,55","2.399,59","","0,32%"
"18.12.2020","2.404,05","2.398,56","2.411,31","2.391,43","","0,27%"
"17.12.2020","2.397,65","2.377,05","2.408,78","2.371,05","","0,93%"
"16.12.2020","2.375,48","2.353,76","2.379,09","2.350,52","","0,96%"
"15.12.2020","2.352,87","2.332,54","2.364,18","2.327,38","","0,94%"
"14.12.2020","2.330,96","2.349,67","2.397,32","2.318,35","","-0,74%"
"11.12.2020","2.348,25","2.340,50","2.358,43","2.330,72","","0,41%"
"10.12.2020","2.338,76","2.358,54","2.360,90","2.328,69","","-0,76%"
"09.12.2020","2.356,74","2.397,48","2.398,75","2.341,76","","-1,62%"
